sample_count, ms, RAW_Acc X1[G], RAW_Acc Y1[G], RAW_Acc Z1[G], RAW_Gyro X1[deg/s], RAW_Gyro Y1[deg/s], RAW_Gyro Z1[deg/s], RAW_Acc X2[G], RAW_Acc Y2[G], RAW_Acc Z2[G], RAW_Gyro X2[deg/s], RAW_Gyro Y2[deg/s], RAW_Gyro Z2[deg/s], RAW_Acc X3[G], RAW_Acc Y3[G], RAW_Acc Z3[G], RAW_Gyro X3[deg/s], RAW_Gyro Y3[deg/s], RAW_Gyro Z3[deg/s], RAW_Acc X4[G], RAW_Acc Y4[G], RAW_Acc Z4[G], RAW_Gyro X4[deg/s], RAW_Gyro Y4[deg/s], RAW_Gyro Z4[deg/s]
522,1043,-0.6516113,-0.16772461,0.79174805,987.6641,974.0611,5.389313,0.12133789,-0.19165039,0.9926758,999.9542,996.9771,995.09924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1045,-0.6352539,-0.15332031,0.7873535,987.78625,973.92365,5.3129773,0.07397461,-0.21948242,0.99438477,999.92365,997.03815,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1047,-0.66186523,-0.17700195,0.7451172,987.6336,973.98474,5.3435116,0.07543945,-0.19921875,0.95996094,999.93896,997.0687,995.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,1049,-0.66186523,-0.17700195,0.7451172,987.6336,973.98474,5.3435116,0.119384766,-0.24511719,0.98876953,999.9542,997.03815,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,1051,-0.6657715,-0.1381836,0.7922363,987.58777,974.0916,5.2061067,0.123291016,-0.23852539,0.95703125,999.9084,997.03815,995.05347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,1053,-0.6472168,-0.20214844,0.7766113,987.64886,974.0916,5.2519083,0.099853516,-0.25610352,0.9970703,999.9695,996.9924,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,1055,-0.64868164,-0.18115234,0.7648926,987.64886,974.0611,5.374046,0.095214844,-0.22290039,0.9736328,1000.01526,997.0229,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,1057,-0.6218262,-0.13110352,0.7746582,987.542,973.9695,5.4351144,0.13696289,-0.25317383,0.9362793,1000.07635,997.084,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,1059,-0.6845703,-0.13623047,0.751709,987.46564,973.92365,5.4503818,0.08496094,-0.20776367,0.9770508,1000.07635,997.0687,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,1061,-0.68774414,-0.16064453,0.72314453,987.4809,973.93896,5.4351144,0.06982422,-0.22753906,1.0036621,1000.12213,997.0687,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,1063,-0.6838379,-0.1772461,0.76831055,987.4046,973.92365,5.389313,0.08129883,-0.2631836,1.0236816,1000.12213,997.09924,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1065,-0.63500977,-0.11010742,0.7192383,987.374,974.07635,5.4961834,0.091308594,-0.24560547,0.9694824,1000.21375,997.12976,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,1067,-0.6320801,-0.14575195,0.7314453,987.374,974.15265,5.587786,0.12719727,-0.2097168,0.9460449,1000.21375,997.0687,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,1069,-0.63549805,-0.12719727,0.7836914,987.4046,974.1069,5.6793895,0.07885742,-0.20922852,0.98779297,1000.1985,997.084,995.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,1071,-0.65625,-0.15649414,0.73095703,987.374,974.01526,5.816794,0.06982422,-0.18530273,1.0004883,1000.24426,997.05347,995.05347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,1073,-0.62475586,-0.16333008,0.77612305,987.3435,973.98474,5.8320613,0.14331055,-0.19482422,0.9970703,1000.3206,997.084,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,1075,-0.6381836,-0.11254883,0.67822266,987.374,974.01526,5.7862597,0.12548828,-0.20947266,0.9614258,1000.2901,997.0229,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,1077,-0.6542969,-0.14013672,0.8027344,987.41986,974.0305,5.6793895,0.07055664,-0.18579102,0.95703125,1000.229,997.0076,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,1079,-0.64575195,-0.11328125,0.8095703,987.52673,974.15265,5.6183205,7.324219E-4,-0.2109375,0.9658203,1000.16797,997.03815,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,1081,-0.65722656,-0.15576172,0.74975586,987.4504,974.1832,5.648855,0.11425781,-0.19189453,1.0109863,1000.1832,997.084,995.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1083,-0.6777344,-0.1484375,0.7758789,987.35876,974.16797,5.648855,0.11450195,-0.17529297,1.0075684,1000.16797,997.03815,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1085,-0.7080078,-0.10253906,0.7512207,987.374,973.9695,5.557252,0.103759766,-0.2619629,1.0305176,1000.16797,996.9313,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,1087,-0.69506836,-0.14355469,0.7446289,987.3435,973.9695,5.5725193,0.111083984,-0.25585938,0.9626465,1000.21375,996.96185,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1089,-0.6594238,-0.14770508,0.7463379,987.2977,974.01526,5.5419846,0.09716797,-0.23217773,0.9523926,1000.24426,996.96185,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,1091,-0.7072754,-0.1459961,0.7480469,987.3435,974.0458,5.5725193,0.072753906,-0.14770508,0.96191406,1000.2901,996.8244,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1093,-0.6374512,-0.14135742,0.7717285,987.32825,974.15265,5.5725193,0.084228516,-0.23828125,0.96191406,1000.3206,996.7176,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1095,-0.66430664,-0.1628418,0.74194336,987.32825,974.0458,5.4503818,0.09643555,-0.203125,0.98095703,1000.35114,996.855,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1097,-0.65478516,-0.15454102,0.7697754,987.374,974.1069,5.5114503,0.08227539,-0.17407227,0.9868164,1000.27484,996.8397,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1099,-0.6550293,-0.19750977,0.7495117,987.38934,974.21375,5.5267177,0.13476562,-0.1628418,0.9667969,1000.16797,996.8397,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
